,0
ثقیل,1.4285714285714285e-05
ثلث,0.00014285714285714287
ثمر,7.142857142857143e-06
ثمره,0.0
ثمن,0.0
ثمین,2.857142857142857e-05
ثنا,0.0004857142857142857
ثنتتی,0.0
ثو,7.857142857142857e-05
ثواب,7.142857142857143e-06
ثورت,7.142857142857143e-06
ثورتی,0.0
ثولمو,7.142857142857143e-06
ثیت,2.1428571428571428e-05
ثیر,0.009742857142857143
ثیمتش,7.142857142857143e-06
ثینک,7.142857142857143e-06
ثینک‌پد,7.142857142857143e-06
جئومتری,7.142857142857143e-06
جئوگرافی,0.0
جائی,5.714285714285714e-05
جااااااان,7.142857142857143e-06
جااان,0.0
جاابیش,7.142857142857143e-06
جااتوی,7.142857142857143e-06
جاادویه,7.142857142857143e-06
جاارزونتر,0.0
جااسکاجی,7.142857142857143e-06
جااسکاجیهای,7.142857142857143e-06
جاافتاده,7.142857142857143e-06
جاالتر,0.0
جاانداخت,2.857142857142857e-05
جاانداخته,1.4285714285714285e-05
جاب,0.0027571428571428573
جاباتری,7.142857142857143e-06
جاباز,7.142857142857143e-06
جاباطری,7.142857142857143e-06
جاباطریهای,7.142857142857143e-06
جابب,1.4285714285714285e-05
جابجا,0.0018285714285714285
جابجاآوردن,0.0
جابجاش,0.00010714285714285714
جابجاشون,1.4285714285714285e-05
جابجاش‌کنید,0.0
جابجامیشه,7.142857142857143e-06
جابجان,0.0
جابجاکردمو,7.142857142857143e-06
جابجای,0.0007285714285714286
جابجایش,7.142857142857143e-06
جابجایی,0.0007142857142857143
جابجاییش,4.2857142857142856e-05
جابجاییشو,7.142857142857143e-06
جابجاییه,2.1428571428571428e-05
جابجایی‌های,0.0
جابجش,7.142857142857143e-06
جابحاست,7.142857142857143e-06
جابخورید,7.142857142857143e-06
جابدید,7.142857142857143e-06
جابر,2.857142857142857e-05
جابرا,7.142857142857143e-06
جابرد,7.142857142857143e-06
جابرقیه,7.142857142857143e-06
جابری,7.142857142857143e-06
جابز,7.857142857142857e-05
جابزارم,0.0
جابزنی,1.4285714285714285e-05
جابزنیت,7.142857142857143e-06
جابزنین,0.0
جابشن,7.142857142857143e-06
جابشو,7.142857142857143e-06
جابندازم,7.142857142857143e-06
جابندازین,0.0
جابه,0.0005357142857142857
جابهجا,7.142857142857143e-06
جابهجایی,0.0
جابه‌جا,2.1428571428571428e-05
جابه‌جایی,0.0
جابود,7.142857142857143e-06
جابی,1.4285714285714285e-05
جابیوفته,7.142857142857143e-06
جات,0.0009
جاتخم,7.142857142857143e-06
جاتون,5e-05
جاتی,2.857142857142857e-05
جاجامیشه,7.142857142857143e-06
جاجورابی,7.142857142857143e-06
جاجیم,7.142857142857143e-06
جاخورد,2.857142857142857e-05
جاخوردم,1.4285714285714285e-05
جاخوردن,7.142857142857143e-06
جاداد,1.4285714285714285e-05
جادادره,7.142857142857143e-06
جادادنش,0.0
جاداده,0.0
جادار,0.004564285714285714
جادارا,7.142857142857143e-06
جاداربدردوسایلهامیخوره,7.142857142857143e-06
جاداربودن,7.142857142857143e-06
جادارتر,4.2857142857142856e-05
جادارتره,1.4285714285714285e-05
جاداررر,1.4285714285714285e-05
جاداررررر,7.142857142857143e-06
جادارم,2.1428571428571428e-05
جاداره,0.00105
جادارهست,0.0
جادارهم,7.142857142857143e-06
جادارو,0.0001
جاداروخوشگله,7.142857142857143e-06
جاداری,0.00022142857142857142
جاداریش,1.4285714285714285e-05
جاداریه,9.285714285714286e-05
جادار‌تر,0.0
جاداشت,2.857142857142857e-05
جادر,2.857142857142857e-05
جادری,7.142857142857143e-06
جادست,2.857142857142857e-05
جادستمال,2.1428571428571428e-05
جادستمالی,1.4285714285714285e-05
جاده,0.0007571428571428572
جاده‌ای,0.0
جاده‌ها,0.0
جاده‌های,0.0
جاده‌ی,0.0
جادو,0.00032857142857142856
جادوئی,7.142857142857143e-06
جادور,2.1428571428571428e-05
جادوویه,0.0
جادوگر,1.4285714285714285e-05
جادوگری,7.142857142857143e-06
جادوی,0.00025
جادویه,7.142857142857143e-06
جادویی,0.00020714285714285716
جادوییش,2.1428571428571428e-05
جادوییه,7.142857142857143e-06
جادیگه,7.142857142857143e-06
جادیی,7.142857142857143e-06
جاذب,0.00015714285714285713
جاذبش,7.142857142857143e-06
جاذبه,3.571428571428572e-05
جاذبهای,7.142857142857143e-06
جار,0.0035571428571428572
جاربردی,7.142857142857143e-06
جارختی‌اس,7.142857142857143e-06
جارداره,7.142857142857143e-06
جارفت,1.4285714285714285e-05
جارفتم,0.0
جارفتن,1.4285714285714285e-05
جاره,5.714285714285714e-05
جارو,0.0024
جاروب,0.0007785714285714286
جاروبرثی,7.142857142857143e-06
جاروبرقی,0.0007571428571428572
جاروبرقیه,1.4285714285714285e-05
جاروبرقیهای,7.142857142857143e-06
جاروبرقی‌,0.0
جاروبرقی‌ها,0.0
جاروبرقی‌های,0.0
جاروبریی,7.142857142857143e-06
جاروبکها,7.142857142857143e-06
جاروبکهابلندوپهن,7.142857142857143e-06
جاروتون,7.142857142857143e-06
جارودستی,7.142857142857143e-06
جاروری,7.142857142857143e-06
جاروش,6.428571428571429e-05
جاروشارژی,5.714285714285714e-05
جاروشارژیش,7.142857142857143e-06
جاروشارژی‌های,0.0
جاروها,5.714285714285714e-05
جاروهاش,7.142857142857143e-06
جاروهای,4.2857142857142856e-05
جاروپرتاب,0.0
جاروکشی,7.142857142857143e-06
جاروی,0.0003071428571428571
جارویرقی,7.142857142857143e-06
جارویه,7.142857142857143e-06
جارویی,2.1428571428571428e-05
جارو‌برقیم‌استفاده,7.142857142857143e-06
جارو‌های,0.0
جاری,0.00047857142857142857
جاز,0.0019857142857142855
جازد,9.285714285714286e-05
جازدم,0.0
جازدن,7.857142857142857e-05
جازدنش,1.4285714285714285e-05
جازده,7.142857142857143e-06
جاززز,0.0
جازم,7.142857142857143e-06
جازنی,7.142857142857143e-06
جاس,0.0019285714285714286
جاسئیچی,7.142857142857143e-06
جاساز,6.428571428571429e-05
جاسازش,7.142857142857143e-06
جاسازی,5e-05
جاسبیه,7.142857142857143e-06
جاست,0.0012071428571428571
جاسرمه,7.142857142857143e-06
جاسملو,7.142857142857143e-06
جاسمین,2.857142857142857e-05
جاسوئچی,1.4285714285714285e-05
جاسوئیچی,0.00010714285714285714
جاسوزنی,2.1428571428571428e-05
جاسوس,2.1428571428571428e-05
جاسوسی,2.1428571428571428e-05
جاسوسیش,7.142857142857143e-06
جاسوویچی,0.0
جاسویچی,7.857142857142857e-05
جاسوییجی,0.0
جاسوییچی,0.00012857142857142858
جاسوییچیشم,7.142857142857143e-06
جاسوییچی‌ها,0.0
جاسوییچی‌های,0.0
جاسک,7.142857142857143e-06
جاسکو,0.0
جاسیخی,7.142857142857143e-06
جاسیمیش,7.142857142857143e-06
جاسیگاری,7.142857142857143e-06
جاش,0.004385714285714285
جاشارژ,1.4285714285714285e-05
جاشارژیش,7.142857142857143e-06
جاشد,4.2857142857142856e-05
جاشدازین,0.0
جاشدریچه,0.0
جاشدش,7.142857142857143e-06
جاشده,7.142857142857143e-06
جاشم,9.285714285714286e-05
جاشمعی,7.142857142857143e-05
جاشمعی‌ها,0.0
جاشه,6.428571428571429e-05
جاشو,0.0003928571428571429
جاشون,0.00028571428571428574
جاشونو,7.142857142857143e-06
جاصابونی,7.142857142857143e-06
جاطلایی,7.142857142857143e-06
جاطی,7.142857142857143e-06
جاعودی,2.1428571428571428e-05
جاعینکی,7.142857142857143e-06
جافریزری,7.142857142857143e-06
جافندکی,0.00014285714285714287
جافندکیش,7.142857142857143e-06
جاقاشق,2.857142857142857e-05
جاقاشقی,2.1428571428571428e-05
جاقلمی,1.4285714285714285e-05
جاقلمیاش,7.142857142857143e-06
جاقو,1.4285714285714285e-05
جاقویی,7.142857142857143e-06
جال,0.022185714285714284
جالا,0.0
جالب,0.021614285714285714
جالباس,2.857142857142857e-05
جالباسی,2.857142857142857e-05
جالباسی‌های,0.0
جالبتر,0.00015714285714285713
جالبترش,7.142857142857143e-06
جالبتره,7.142857142857143e-06
جالبتری,5.714285714285714e-05
جالبترین,4.2857142857142856e-05
جالبش,0.00022857142857142857
جالبشم,7.142857142857143e-06
جالبشه,2.857142857142857e-05
جالبشون,0.0
جالبق,0.0
جالبم,1.4285714285714285e-05
جالبن,7.142857142857143e-05
جالبند,7.142857142857143e-06
جالبه,0.0035642857142857143
جالبهههههه,0.0
جالبهولی,0.0
جالبه۳,0.0
جالبو,1.4285714285714285e-05
جالبی,0.0047
جالبیست,1.4285714285714285e-05
جالبیش,6.428571428571429e-05
جالبیم,7.142857142857143e-06
جالبیه,0.0010357142857142856
جالبیه‌,7.142857142857143e-06
جالبی‌,1.4285714285714285e-05
جالب‌,2.1428571428571428e-05
جالب‌تر,7.142857142857143e-06
جالب‌تری,0.0
جالب‌ترین,0.0
جالب‌نبود,7.142857142857143e-06
جالت,0.00022142857142857142
جالی,0.0001
جالیبه,7.142857142857143e-06
جالیز,0.0
جالیه,2.1428571428571428e-05
جالیوانی,2.857142857142857e-05
جالیوانیاش,7.142857142857143e-06
جالیوانیش,7.142857142857143e-06
جالییه,7.142857142857143e-06
جام,0.014042857142857143
جاماندن,7.142857142857143e-06
جامانده,7.142857142857143e-06
جامایع,7.142857142857143e-06
جامایعی,0.0
جامایکایی,7.142857142857143e-06
جامبو,2.1428571428571428e-05
جامد,0.0005714285714285715
جامداد,0.0003928571428571429
جامدادی,0.0003785714285714286
جامدادیت,7.142857142857143e-06
جامدادیش,7.142857142857143e-06
جامدادی‌های,0.0
جامدش,7.142857142857143e-06
جامده,1.4285714285714285e-05
جامسواک,4.2857142857142856e-05
جامسواکی,4.2857142857142856e-05
جامع,0.0008214285714285715
جامعه,0.0003357142857142857
جامعهفیزیوتراپی,0.0
جامعهٔ,7.142857142857143e-06
جامعه‌ام,0.0
جامعه‌ای,0.0
جامعه‌ی,0.0
جامعی,6.428571428571429e-05
جامعیت,7.142857142857143e-06
جامعیه,7.142857142857143e-06
جامع‌تر,0.0
جامع‌تری,0.0
جامع‌ترین,0.0
جامم,0.0
جامه,4.2857142857142856e-05
جامهعه,7.142857142857143e-06
جاموبایلی,1.4285714285714285e-05
جامون,2.1428571428571428e-05
جاموندم,0.0
جامونده,1.4285714285714285e-05
جامپ,7.142857142857143e-05
جامپر,2.1428571428571428e-05
جامپم,0.0
جامکو,7.142857142857143e-06
جامی,0.00024285714285714286
جامیخورن,1.4285714285714285e-05
جامیده,7.142857142857143e-06
جامیدی,7.142857142857143e-06
جامیذاره,7.142857142857143e-06
جامیره,7.142857142857143e-06
جامیزاره,0.0
جامیشن,1.4285714285714285e-05
جامیشه,9.285714285714286e-05
جامیفته,0.0
جامیوه‌ای,0.0
جامیگرفت,7.142857142857143e-06
جامیگیره,2.857142857142857e-05
جام‌ها,0.0
جان,0.008021428571428572
جانا,5e-05
جاناتان,7.142857142857143e-06
جانان,2.857142857142857e-05
جانانه,2.1428571428571428e-05
جانب,0.0036857142857142857
جانبدارانه,7.142857142857143e-06
جانبداری,2.1428571428571428e-05
جانبری,7.142857142857143e-06
جانبه,7.857142857142857e-05
جانبه‌تر,0.0
جانبو,7.142857142857143e-06
جانبی,0.003142857142857143
جانبیاین,0.0
جانبیخیلی,7.142857142857143e-06
جانبیش,0.0005857142857142858
جانبیشا,7.142857142857143e-06
جانبیشم,6.428571428571429e-05
جانبیشه,1.4285714285714285e-05
جانبیشو,2.857142857142857e-05
جانبیشون,1.4285714285714285e-05
جانبیشپیدا,7.142857142857143e-06
جانبیم,1.4285714285714285e-05
جانبیه,3.571428571428572e-05
جانبیهاتون,7.142857142857143e-06
جانبی‌ها,0.0
جانبی‌های,0.0
جانتان,7.142857142857143e-06
جاندار‌تر,0.0
جانرفت,7.142857142857143e-06
جانسون,0.00017142857142857143
جانشون,0.0
جانشین,5e-05
جانفشان,7.142857142857143e-06
جانم,0.00011428571428571428
جانماز,1.4285714285714285e-05
جانمای,2.857142857142857e-05
جانمایی,2.1428571428571428e-05
جانمیرفت,0.0
جانمیشه,7.142857142857143e-06
جانمیفته,7.142857142857143e-06
جانمیگیرد,7.142857142857143e-06
جانمیگیره,7.142857142857143e-06
جانه,7.142857142857143e-05
جانور,7.142857142857143e-06
جانونی,7.142857142857143e-06
جانوین,7.142857142857143e-06
جانکاه,7.142857142857143e-06
جانی,0.0004142857142857143
جانیست,7.142857142857143e-06
جاه,0.00405
جاها,0.0034071428571428573
جاهات,7.142857142857143e-06
جاهارو,1.4285714285714285e-05
جاهازم,7.142857142857143e-06
جاهاس,1.4285714285714285e-05
جاهاست,1.4285714285714285e-05
جاهاش,0.00021428571428571427
جاهاشم,2.857142857142857e-05
جاهای,0.002307142857142857
جاهایش,2.1428571428571428e-05
جاهایه,1.4285714285714285e-05
جاهایی,0.0009642857142857143
جاهاییش,6.428571428571429e-05
جاهاییشم,7.142857142857143e-06
جاهاییکه,1.4285714285714285e-05
جاهتی,7.142857142857143e-06
جاهست,7.142857142857143e-06
جاهش,0.0
جاهلانه,7.142857142857143e-06
جاهله,0.0
جاهلیت,7.142857142857143e-06
جاهم,2.857142857142857e-05
جاههای,7.142857142857143e-06
جاهودی,7.142857142857143e-06
جاهیی,7.142857142857143e-06
جاه‌های,0.0
جاوا,6.428571428571429e-05
جاوابگو,0.0
جاودان,5e-05
جاودانه,1.4285714285714285e-05
جاودانی,7.142857142857143e-06
جاور,0.00015
جاوی,2.857142857142857e-05
جاوید,1.4285714285714285e-05
جاویدان,7.142857142857143e-06
جاپ,1.4285714285714285e-05
جاپایی,1.4285714285714285e-05
جاچسبوندم,7.142857142857143e-06
جاچسبی,7.142857142857143e-06
جاکارتی,0.00012142857142857143
جاکارتیش,7.142857142857143e-06
جاکارتی‌ها,7.142857142857143e-06
جاکارتی‌های,0.0
جاکاردیش,7.142857142857143e-06
جاکفشی,0.00012142857142857143
جاکفشیه,7.142857142857143e-06
جاکلید,0.00020714285714285716
جاکلیدی,0.00020714285714285716
جاکلیدی‌های,0.0
جاکمترباشه,0.0
جاکه,0.0
جاکوب,2.857142857142857e-05
جاکوبز,1.4285714285714285e-05
جاکوبس,7.142857142857143e-06
جاگذاری,0.00012142857142857143
جاگذاشتن,7.142857142857143e-06
جاگرفته,7.142857142857143e-06
جاگزینش,7.142857142857143e-06
جاگزینی,0.0
جاگفشی,0.0
جاگیر,0.0004642857142857143
جاگیرم,1.4285714285714285e-05
جاگیرن,3.571428571428572e-05
جاگیرنیس,2.1428571428571428e-05
جاگیره,6.428571428571429e-05
جاگیری,9.285714285714286e-05
جاگیریش,1.4285714285714285e-05
جاگینگ,7.142857142857143e-06
جایجایی,1.4285714285714285e-05
جایخی,1.4285714285714285e-05
جایدیگری,7.142857142857143e-06
جایر,7.142857142857143e-06
جایز,0.00047857142857142857
جایزه,0.00020714285714285716
جایزه‌ای,0.0
جایزه‌های,0.0
جایش,0.0005571428571428572
جایلینه‌ها,0.0
جایم,0.0
جاینت,0.00012142857142857143
جاینته,7.142857142857143e-06
جایه,0.00020714285714285716
جایهواینو,7.142857142857143e-06
جایگاه,0.00032857142857142856
جایگاهش,7.142857142857143e-06
جایگاهی,1.4285714285714285e-05
جایگاه‌اش,7.142857142857143e-06
جایگاه‌ها,0.0
جایگاه‌های,0.0
جایگذاری,5.714285714285714e-05
جایگذین,7.142857142857143e-06
جایگزاری,1.4285714285714285e-05
جایگزین,0.0016714285714285713
جایگزینای,7.142857142857143e-06
جایگزینش,0.00012142857142857143
جایگزینشون,7.142857142857143e-06
جایگزینه,7.142857142857143e-06
جایگزینو,7.142857142857143e-06
جایگزینی,0.0002
جایگزینیه,7.142857142857143e-06
جایگزین‌های,0.0
جایگیری,5e-05
جایگیریتون,7.142857142857143e-06
جایگیزنی,7.142857142857143e-06
جایگیزین,7.142857142857143e-06
جایی,0.007464285714285714
جاییبرم,7.142857142857143e-06
جاییزش,7.142857142857143e-06
جاییش,0.00013571428571428572
جاییم,7.142857142857143e-06
جاییه,5.714285714285714e-05
جاییو,7.142857142857143e-06
جاییکه,0.00011428571428571428
جاییی,7.142857142857143e-06
جایی‌هست,0.0
جای‌گیری,7.142857142857143e-06
جا‌,2.857142857142857e-05
جا‌به,1.4285714285714285e-05
جا‌به‌جاییشون,7.142857142857143e-06
جا‌تر,0.0
جا‌ترین,0.0
جا‌ها,0.0
جا‌های,0.0
جب,0.016192857142857144
جباب,7.142857142857143e-06
جبارپور,1.4285714285714285e-05
جباری,0.00017142857142857143
جبر,0.0009785714285714285
جبرا,0.0009571428571428571
جبرات,7.142857142857143e-06
جبراست,2.1428571428571428e-05
جبران,0.0005785714285714286
جبرانش,2.857142857142857e-05
جبرانشم,7.142857142857143e-06
جبرانی,7.142857142857143e-06
جبران‌ساز,7.142857142857143e-06
جبرای,7.142857142857143e-06
جبرا‌ها,0.0
جبعه,1.4285714285714285e-05
جبنه,0.0
جبهه,1.4285714285714285e-05
